#                  name    selected         comp(a)    formation_energy    hull_dist(MASTER,atom_frac)        clex()    clex_hull_dist(MASTER,atom_frac)
    SCEL1_1_1_1_0_0_0/0           1      1.00000000         -0.00000000                     0.00000000    0.00475504                          0.00000000
    SCEL1_1_1_1_0_0_0/1           1      0.00000000         0.00000000                      0.00000000    -0.01153646                         0.00000000
    SCEL2_2_1_1_0_0_1/0           1      0.50000000         -0.03362458                     0.07908787    -0.03161920                         0.07972011
    SCEL2_2_1_1_0_1_1/0           1      0.50000000         -0.05306719                     0.06612613    -0.05255074                         0.06576575
    SCEL3_3_1_1_0_0_2/0           1      0.66666667         -0.07657772                     0.02815741    -0.07967860                         0.02561749
    SCEL3_3_1_1_0_0_2/1           1      0.33333333         -0.00247946                     0.07507910    0.00273422                          0.08053446
    SCEL3_3_1_1_0_2_1/0           1      0.66666667         -0.11653362                     0.00418387    -0.11590883                         0.00387935
    SCEL3_3_1_1_0_2_1/1           1      0.33333333         -0.07168021                     0.02317854    -0.06948343                         0.02637123
    SCEL3_3_1_1_0_2_2/0           1      0.66666667         0.00297396                      0.07588842    0.00120525                          0.07414780
    SCEL3_3_1_1_0_2_2/1           1      0.33333333         -0.01113396                     0.06858823    -0.01092716                         0.07028842
    SCEL4_2_2_1_0_1_0/0           1      0.75000000         -0.09173820                     0.00946179    -0.09516176                         0.00731439
    SCEL4_2_2_1_0_1_0/1           1      0.25000000         -0.02685051                     0.04071896    -0.02520489                         0.04493042
    SCEL4_2_2_1_1_1_0/0           1      0.75000000         0.03072950                      0.07944333    0.02802754                          0.07770828
    SCEL4_2_2_1_1_1_0/1           1      0.25000000         -0.06100486                     0.01339548    -0.05741279                         0.01916410
    SCEL4_4_1_1_0_0_0/0           1      0.75000000         -0.04503584                     0.03614885    -0.03177738                         0.04353404
    SCEL4_4_1_1_0_0_0/1           1      0.50000000         0.00084257                      0.10206597    -0.00212641                         0.09938197
    SCEL4_4_1_1_0_0_0/2           1      0.25000000         -0.00705429                     0.05655594    -0.00852960                         0.05827065
    SCEL4_4_1_1_0_0_2/0           1      0.75000000         -0.10660828                     0.00096460    -0.10752896                         0.00024742
    SCEL4_4_1_1_0_0_2/1           1      0.50000000         -0.06309656                     0.05943987    -0.06221226                         0.05932474
    SCEL4_4_1_1_0_0_2/2           1      0.25000000         -0.01161094                     0.05291062    -0.00871503                         0.05812230
    SCEL4_4_1_1_0_0_3/0           1      0.75000000         -0.02977428                     0.04486974    -0.03567379                         0.04130752
    SCEL4_4_1_1_0_0_3/1           1      0.50000000         -0.03937695                     0.07525295    -0.03546679                         0.07715505
    SCEL4_4_1_1_0_0_3/2           1      0.25000000         -0.01638868                     0.04908843    -0.02086945                         0.04839877
    SCEL4_4_1_1_0_1_0/0           1      0.75000000         -0.06269318                     0.02605895    -0.06643334                         0.02373063
    SCEL4_4_1_1_0_1_0/1           1      0.50000000         -0.04704055                     0.07014388    -0.05580123                         0.06359876
    SCEL4_4_1_1_0_1_0/2           1      0.25000000         -0.01975622                     0.04639440    -0.02020463                         0.04893063
    SCEL4_4_1_1_0_2_1/0           1      0.75000000         -0.05610181                     0.02982544    -0.05412396                         0.03076456
    SCEL4_4_1_1_0_2_1/1           1      0.50000000         -0.15225637                     0.00000000    -0.15119937                         0.00000000
    SCEL4_4_1_1_0_2_1/2           1      0.25000000         -0.07774921                     0.00000000    -0.07701481                         0.00348248
    SCEL5_1_1_5_0_0_0/0           1      0.80000000         -0.01392118                     0.04578569    -0.02129409                         0.04315854
    SCEL5_1_1_5_0_0_0/1           1      0.60000000         -0.01006549                     0.07808819    -0.01576852                         0.07383493
    SCEL5_1_1_5_0_0_0/2           1      0.60000000         -0.02458047                     0.06901632    -0.02299850                         0.06931619
    SCEL5_1_1_5_0_0_0/3           1      0.40000000         -0.02586996                     0.06898825    -0.02564173                         0.06973218
    SCEL5_1_1_5_0_0_0/4           1      0.40000000         0.00552708                      0.09141470    0.00531882                          0.09184686
    SCEL5_1_1_5_0_0_0/5           1      0.20000000         -0.00723104                     0.04580694    -0.00610828                         0.05107779
    SCEL5_5_1_1_0_0_3/0           1      0.80000000         -0.06582601                     0.01694968    -0.07458795                         0.01355083
    SCEL5_5_1_1_0_0_3/1           1      0.60000000         -0.10341008                     0.01974782    -0.09691738                         0.02311688
    SCEL5_5_1_1_0_0_3/2           1      0.60000000         -0.06946094                     0.04096603    -0.06418437                         0.04357502
    SCEL5_5_1_1_0_0_3/3           1      0.40000000         -0.04905737                     0.05242581    -0.05363598                         0.04973629
    SCEL5_5_1_1_0_0_3/4           1      0.40000000         -0.01835377                     0.07435695    -0.02582380                         0.06960213
    SCEL5_5_1_1_0_0_3/5           1      0.20000000         -0.00070143                     0.05124828    0.00379573                          0.05933112
    SCEL5_5_1_1_0_0_4/0           1      0.80000000         -0.05730478                     0.02168370    -0.04090817                         0.03226182
    SCEL5_5_1_1_0_0_4/1           1      0.60000000         -0.06313958                     0.04491688    -0.06473430                         0.04323131
    SCEL5_5_1_1_0_0_4/2           1      0.60000000         -0.00780675                     0.07949990    -0.01767109                         0.07264582
    SCEL5_5_1_1_0_0_4/3           1      0.40000000         -0.00653565                     0.08279847    -0.00713112                         0.08295405
    SCEL5_5_1_1_0_0_4/4           1      0.40000000         -0.03432986                     0.06294547    -0.03631561                         0.06210798
    SCEL5_5_1_1_0_0_4/5           1      0.20000000         -0.00608567                     0.04676142    -0.00520781                         0.05182818
    SCEL5_5_1_1_0_1_3/0           1      0.80000000         -0.08686661                     0.00526046    -0.09501773                         0.00220096
    SCEL5_5_1_1_0_1_3/1           1      0.60000000         -0.12077771                     0.00889305    -0.11643858                         0.01091614
    SCEL5_5_1_1_0_1_3/2           1      0.40000000         -0.08110683                     0.02953334    -0.08231164                         0.02925367
    SCEL5_5_1_1_0_1_3/3           1      0.20000000         -0.03249201                     0.02475613    -0.03002215                         0.03114955
    SCEL5_5_1_1_0_4_3/0           1      0.80000000         -0.05605169                     0.02237986    -0.05580396                         0.02398638
    SCEL5_5_1_1_0_4_3/1           1      0.60000000         -0.06562321                     0.04336461    -0.06750236                         0.04150128
