#                  name    selected         comp(a)    formation_energy    hull_dist(MASTER,atom_frac)        clex()    clex_hull_dist(MASTER,atom_frac)
    SCEL1_1_1_1_0_0_0/0           1      1.00000000         -0.00000000                     0.00000000    0.00480672                          0.00000000
    SCEL1_1_1_1_0_0_0/1           1      0.00000000         0.00000000                      0.00000000    -0.00909880                         0.00000000
    SCEL2_2_1_1_0_0_1/0           1      0.50000000         -0.03362458                     0.07908787    -0.03003070                         0.08082594
    SCEL2_2_1_1_0_1_1/0           1      0.50000000         -0.05306719                     0.06612613    -0.05241726                         0.06590157
    SCEL3_3_1_1_0_0_2/0           1      0.66666667         -0.07657772                     0.02815741    -0.08248564                         0.02440118
    SCEL3_3_1_1_0_0_2/1           1      0.33333333         -0.00247946                     0.07507910    0.00098185                          0.07864590
    SCEL3_3_1_1_0_2_1/0           1      0.66666667         -0.11653362                     0.00418387    -0.11252230                         0.00637919
    SCEL3_3_1_1_0_2_1/1           1      0.33333333         -0.07168021                     0.02317854    -0.07004874                         0.02537295
    SCEL3_3_1_1_0_2_2/0           1      0.66666667         0.00297396                      0.07588842    0.00374185                          0.07613768
    SCEL3_3_1_1_0_2_2/1           1      0.33333333         -0.01113396                     0.06858823    -0.01362695                         0.06768929
    SCEL4_2_2_1_0_1_0/0           1      0.75000000         -0.09173820                     0.00946179    -0.09373517                         0.00839839
    SCEL4_2_2_1_0_1_0/1           1      0.25000000         -0.02685051                     0.04071896    -0.02530695                         0.04390181
    SCEL4_2_2_1_1_1_0/0           1      0.75000000         0.03072950                      0.07944333    0.02766470                          0.07776975
    SCEL4_2_2_1_1_1_0/1           1      0.25000000         -0.06100486                     0.01339548    -0.05867293                         0.01720902
    SCEL4_4_1_1_0_0_0/0           1      0.75000000         -0.04503584                     0.03614885    -0.03191757                         0.04372273
    SCEL4_4_1_1_0_0_0/1           1      0.50000000         0.00084257                      0.10206597    -0.00154891                         0.09981381
    SCEL4_4_1_1_0_0_0/2           1      0.25000000         -0.00705429                     0.05655594    -0.00336564                         0.06145485
    SCEL4_4_1_1_0_0_2/0           1      0.75000000         -0.10660828                     0.00096460    -0.10821972                         0.00012151
    SCEL4_4_1_1_0_0_2/1           1      0.50000000         -0.06309656                     0.05943987    -0.06330176                         0.05864524
    SCEL4_4_1_1_0_0_2/2           1      0.25000000         -0.01161094                     0.05291062    -0.00966455                         0.05641572
    SCEL4_4_1_1_0_0_3/0           1      0.75000000         -0.02977428                     0.04486974    -0.03552079                         0.04166375
    SCEL4_4_1_1_0_0_3/1           1      0.50000000         -0.03937695                     0.07525295    -0.03270535                         0.07904285
    SCEL4_4_1_1_0_0_3/2           1      0.25000000         -0.01638868                     0.04908843    -0.01969613                         0.04839047
    SCEL4_4_1_1_0_1_0/0           1      0.75000000         -0.06269318                     0.02605895    -0.06784743                         0.02319139
    SCEL4_4_1_1_0_1_0/1           1      0.50000000         -0.04704055                     0.07014388    -0.05675620                         0.06300895
    SCEL4_4_1_1_0_1_0/2           1      0.25000000         -0.01975622                     0.04639440    -0.02054919                         0.04770802
    SCEL4_4_1_1_0_2_1/0           1      0.75000000         -0.05610181                     0.02982544    -0.05512804                         0.03045961
    SCEL4_4_1_1_0_2_1/1           1      0.50000000         -0.15225637                     0.00000000    -0.15126962                         0.00000000
    SCEL4_4_1_1_0_2_1/2           1      0.25000000         -0.07774921                     0.00000000    -0.07885030                         0.00106712
    SCEL5_1_1_5_0_0_0/0           1      0.80000000         -0.01392118                     0.04578569    -0.01984432                         0.04401304
    SCEL5_1_1_5_0_0_0/1           1      0.60000000         -0.01006549                     0.07808819    -0.01616839                         0.07389501
    SCEL5_1_1_5_0_0_0/2           1      0.60000000         -0.02458047                     0.06901632    -0.02330920                         0.06943201
    SCEL5_1_1_5_0_0_0/3           1      0.40000000         -0.02586996                     0.06898825    -0.02816238                         0.06762363
    SCEL5_1_1_5_0_0_0/4           1      0.40000000         0.00552708                      0.09141470    0.00560364                          0.09174221
    SCEL5_1_1_5_0_0_0/5           1      0.20000000         -0.00723104                     0.04580694    -0.00570657                         0.05021713
    SCEL5_5_1_1_0_0_3/0           1      0.80000000         -0.06582601                     0.01694968    -0.07729648                         0.01209517
    SCEL5_5_1_1_0_0_3/1           1      0.60000000         -0.10341008                     0.01974782    -0.09559674                         0.02425230
    SCEL5_5_1_1_0_0_3/2           1      0.60000000         -0.06946094                     0.04096603    -0.06516169                         0.04327421
    SCEL5_5_1_1_0_0_3/3           1      0.40000000         -0.04905737                     0.05242581    -0.05395780                         0.04919832
    SCEL5_5_1_1_0_0_3/4           1      0.40000000         -0.01835377                     0.07435695    -0.02490716                         0.06994878
    SCEL5_5_1_1_0_0_3/5           1      0.20000000         -0.00070143                     0.05124828    0.00181588                          0.05648584
    SCEL5_5_1_1_0_0_4/0           1      0.80000000         -0.05730478                     0.02168370    -0.03999221                         0.03281977
    SCEL5_5_1_1_0_0_4/1           1      0.60000000         -0.06313958                     0.04491688    -0.06361778                         0.04423915
    SCEL5_5_1_1_0_0_4/2           1      0.60000000         -0.00780675                     0.07949990    -0.01485656                         0.07471491
    SCEL5_5_1_1_0_0_4/3           1      0.40000000         -0.00653565                     0.08279847    -0.00652192                         0.08308109
    SCEL5_5_1_1_0_0_4/4           1      0.40000000         -0.03432986                     0.06294547    -0.03356307                         0.06376599
    SCEL5_5_1_1_0_0_4/5           1      0.20000000         -0.00608567                     0.04676142    -0.00438397                         0.05131930
    SCEL5_5_1_1_0_1_3/0           1      0.80000000         -0.08686661                     0.00526046    -0.09154559                         0.00417900
    SCEL5_5_1_1_0_1_3/1           1      0.60000000         -0.12077771                     0.00889305    -0.11778583                         0.01038412
    SCEL5_5_1_1_0_1_3/2           1      0.40000000         -0.08110683                     0.02953334    -0.08666038                         0.02583934
    SCEL5_5_1_1_0_1_3/3           1      0.20000000         -0.03249201                     0.02475613    -0.03207580                         0.02824277
    SCEL5_5_1_1_0_4_3/0           1      0.80000000         -0.05605169                     0.02237986    -0.05626778                         0.02377778
    SCEL5_5_1_1_0_4_3/1           1      0.60000000         -0.06562321                     0.04336461    -0.06748116                         0.04182454
    SCEL5_5_1_1_0_4_3/2           1      0.60000000         -0.02911021                     0.06618524    -0.03141817                         0.06436391
    SCEL5_5_1_1_0_4_3/3           1      0.40000000         -0.04373994                     0.05622398    -0.04839947                         0.05316856
    SCEL5_5_1_1_0_4_3/4           1      0.40000000         -0.02287384                     0.07112834    -0.02872922                         0.06721874
    SCEL5_5_1_1_0_4_3/5           1      0.20000000         -0.04059812                     0.01800104    -0.03727824                         0.02390740
    SCEL6_2_3_1_0_1_0/0           1      0.83333333         -0.05572074                     0.01780405    -0.05684600                         0.01962477
    SCEL6_2_3_1_0_1_0/1           1      0.66666667         -0.08997613                     0.02011836    -0.08431046                         0.02330630
    SCEL6_2_3_1_0_1_0/2           1      0.66666667         -0.07440507                     0.02946100    -0.07388660                         0.02956061
    SCEL6_2_3_1_0_1_0/3           1      0.50000000         -0.05785490                     0.06293431    -0.05969160                         0.06105201
    SCEL6_2_3_1_0_1_0/4           1      0.50000000         -0.03580498                     0.07763426    -0.03431447                         0.07797010
    SCEL6_2_3_1_0_1_0/5           1      0.33333333         -0.01423816                     0.06626008    -0.01882405                         0.06379147
    SCEL6_2_3_1_0_1_0/6           1      0.33333333         -0.01564454                     0.06520529    -0.01495168                         0.06669575
    SCEL6_2_3_1_0_1_0/7           1      0.16666667         -0.00566128                     0.03957559    -0.00245391                         0.04631585
    SCEL6_3_1_2_0_0_0/0           1      0.83333333         -0.06066747                     0.01510583    -0.06040785                         0.01768194
    SCEL6_3_1_2_0_0_0/1           1      0.66666667         -0.07961534                     0.02633484    -0.07872287                         0.02665885
    SCEL6_3_1_2_0_0_0/2           1      0.66666667         -0.09001954                     0.02009232    -0.08469373                         0.02307633
    SCEL6_3_1_2_0_0_0/3           1      0.50000000         -0.04967265                     0.06838915    -0.05272287                         0.06569784
    SCEL6_3_1_2_0_0_0/4           1      0.50000000         -0.03585752                     0.07759924    -0.03345319                         0.07854429
    SCEL6_3_1_2_0_0_0/5           1      0.33333333         -0.01026682                     0.06923859    -0.01173485                         0.06910837
    SCEL6_3_1_2_0_0_0/6           1      0.33333333         -0.01909682                     0.06261608    -0.01817145                         0.06428092
    SCEL6_3_1_2_0_0_0/7           1      0.16666667         -0.01254755                     0.03367308    -0.00147128                         0.04715811
    SCEL6_3_1_2_0_0_2/0           1      0.83333333         -0.04221295                     0.02517194    -0.05655796                         0.01978188
    SCEL6_3_1_2_0_0_2/1           1      0.66666667         -0.05663071                     0.04012562    -0.05595649                         0.04031867
    SCEL6_3_1_2_0_0_2/2           1      0.66666667         -0.08408574                     0.02365260    -0.08035511                         0.02567950
    SCEL6_3_1_2_0_0_2/3           1      0.50000000         -0.05318474                     0.06604775    -0.05360448                         0.06511010
    SCEL6_3_1_2_0_0_2/4           1      0.50000000         -0.04134694                     0.07393962    -0.05467814                         0.06439432
    SCEL6_3_1_2_0_0_2/5           1      0.33333333         -0.02665309                     0.05694888    -0.03263681                         0.05343190
    SCEL6_3_1_2_0_0_2/6           1      0.33333333         -0.02523045                     0.05801586    -0.02781108                         0.05705120
    SCEL6_3_1_2_0_0_2/7           1      0.16666667         -0.00152156                     0.04312393    -0.00123561                         0.04736011
    SCEL6_3_1_2_0_2_2/0           1      0.83333333         -0.06259625                     0.01405377    -0.06618523                         0.01453065
    SCEL6_3_1_2_0_2_2/1           1      0.66666667         -0.04446676                     0.04742399    -0.05059199                         0.04353738
    SCEL6_3_1_2_0_2_2/2           1      0.66666667         -0.09563860                     0.01672089    -0.09351078                         0.01778610
    SCEL6_3_1_2_0_2_2/3           1      0.50000000         -0.03837497                     0.07592093    -0.03802471                         0.07549661
    SCEL6_3_1_2_0_2_2/4           1      0.50000000         -0.07898684                     0.04884635    -0.07444130                         0.05121888
    SCEL6_3_1_2_0_2_2/5           1      0.33333333         -0.01837388                     0.06315829    -0.02128356                         0.06194684
    SCEL6_3_1_2_0_2_2/6           1      0.33333333         -0.02510181                     0.05811234    -0.02162274                         0.06169246
    SCEL6_3_1_2_0_2_2/7           1      0.16666667         -0.00970678                     0.03610802    -0.00844498                         0.04118065
    SCEL6_3_2_1_0_1_2/0           1      0.83333333         -0.08836150                     0.00000000    -0.09282475                         0.00000000
    SCEL6_3_2_1_0_1_2/1           1      0.66666667         -0.10662722                     0.01012771    -0.11049729                         0.00759420
    SCEL6_3_2_1_0_1_2/2           1      0.66666667         -0.11362864                     0.00592686    -0.11808254                         0.00304305
    SCEL6_3_2_1_0_1_2/3           1      0.50000000         -0.11194141                     0.02687664    -0.11349997                         0.02517976
    SCEL6_3_2_1_0_1_2/4           1      0.50000000         -0.08618723                     0.04404609    -0.08019270                         0.04738461
    SCEL6_3_2_1_0_1_2/5           1      0.33333333         -0.05118288                     0.03855154    -0.06103031                         0.03213678
    SCEL6_3_2_1_0_1_2/6           1      0.33333333         -0.00298822                     0.07469754    -0.00895904                         0.07119023
    SCEL6_3_2_1_0_1_2/7           1      0.16666667         -0.01031733                     0.03558470    -0.00638750                         0.04294421
    SCEL6_6_1_1_0_0_5/0           1      0.83333333         -0.03722839                     0.02789079    -0.03344855                         0.03238702
    SCEL6_6_1_1_0_0_5/1           1      0.66666667         -0.02054592                     0.06177649    -0.02390720                         0.05954825
    SCEL6_6_1_1_0_0_5/2           1      0.66666667         -0.02407328                     0.05966008    -0.03726342                         0.05153452
    SCEL6_6_1_1_0_0_5/3           1      0.50000000         -0.01268788                     0.09304566    -0.02046131                         0.08720554
    SCEL6_6_1_1_0_0_5/4           1      0.50000000         -0.03626183                     0.07732970    -0.03693244                         0.07622479
    SCEL6_6_1_1_0_0_5/5           1      0.33333333         -0.03133393                     0.05343825    -0.02037221                         0.06263035
    SCEL6_6_1_1_0_0_5/6           1      0.33333333         -0.01858718                     0.06299831    -0.02086751                         0.06225888
    SCEL6_6_1_1_0_0_5/7           1      0.16666667         -0.00763236                     0.03788610    -0.00609261                         0.04319697
    SCEL6_6_1_1_0_1_0/0           1      0.83333333         -0.05312191                     0.01922160    -0.05378881                         0.02129233
    SCEL6_6_1_1_0_1_0/1           1      0.66666667         -0.05184693                     0.04299588    -0.04340467                         0.04784977
    SCEL6_6_1_1_0_1_0/2           1      0.66666667         -0.05131098                     0.04331745    -0.04889247                         0.04455709
    SCEL6_6_1_1_0_1_0/3           1      0.50000000         -0.01574693                     0.09100630    -0.01518887                         0.09072050
    SCEL6_6_1_1_0_1_0/4           1      0.50000000         -0.07196546                     0.05352728    -0.06652365                         0.05649731
    SCEL6_6_1_1_0_1_0/5           1      0.33333333         -0.04062529                     0.04646973    -0.03249775                         0.05353620
    SCEL6_6_1_1_0_1_0/6           1      0.33333333         -0.02568352                     0.05767606    -0.02397316                         0.05992964
    SCEL6_6_1_1_0_1_0/7           1      0.16666667         -0.02437557                     0.02353478    -0.02873369                         0.02379033
